East,North,RSS,Time,AccelerometerX,AccelerometerY,AccelerometerZ,Sunload,Lane,ReceiverAngle,Distance,Turbulence,TransmitPowerRef,PathLoss,PLSyn
2904.5757,4112.5347,-59.47537994,15:17:53.030,0.02734375,0,0.98046875,0.371093788,2,30,52.06750793,0,4.168313503,63.64369344,63.6382488210833
2904.5757,4112.5347,-58.90994644,15:17:54.030,0,-0.00390625,0.984375,0.371093788,2,30,52.06750793,0,4.168313503,63.07825994,63.6382488210833
2904.5757,4112.5332,-59.57697678,15:19:23.030,0.00390625,0,0.98046875,0.375976601,2,30,54.81964052,0,4.168313503,63.74529028,64.0856366506646
2904.5757,4112.5332,-59.80228806,15:19:24.030,0.02734375,-0.0078125,0.95703125,0.375976601,2,30,54.81964052,0,4.168313503,63.97060156,64.0856366506646
2904.5757,4112.5347,-56.2961731,15:20:45.030,0.05859375,-0.01171875,1.01171875,0.366210975,2,30,52.06750793,1,4.168313503,60.4644866,63.6382488210833
2904.5757,4112.5347,-57.48010635,15:20:46.030,0.00390625,0.01953125,0.984375,0.371093788,2,30,52.06750793,1,4.168313503,61.64841985,63.6382488210833
2904.5757,4112.5342,-60.06720352,15:21:09.030,0.03515625,0.0234375,0.98046875,0.371093788,2,30,52.98456365,1,4.168313503,64.23551702,63.7899002259592
2904.5757,4112.5342,-60.35746384,15:21:10.031,0.01171875,-0.00390625,1.00390625,0.371093788,2,30,52.98456365,1,4.168313503,64.52577734,63.7899002259592
2904.5757,4112.5332,-61.32289886,15:04:33.667,0.03515625,0,1,0.371093788,2,30,54.81964052,0,4.168313503,65.49121236,64.0856366506646
2904.5757,4112.5332,-61.51202011,15:04:34.667,0,0,0.96875,0.371093788,2,30,54.81964052,0,4.168313503,65.68033361,64.0856366506646
2904.5757,4112.5327,-58.03533936,15:05:51.684,-0.00390625,0.03515625,1.01953125,0.371093788,2,30,55.73762989,1,4.168313503,62.20365286,64.2298829327848
2904.5757,4112.5327,-57.79547501,15:05:52.684,0.02734375,0.03515625,1.0390625,0.371093788,2,30,55.73762989,1,4.168313503,61.96378851,64.2298829327848
2904.5757,4112.5327,-59.33284378,14:58:20.178,0.015625,0.03515625,1.0390625,0.375976601,2,30,55.73762989,1,4.168313503,63.50115728,64.2298829327848
2904.5757,4112.5327,-60.11839294,14:58:21.178,0.03125,0.04296875,1.015625,0.375976601,2,30,55.73762989,1,4.168313503,64.28670644,64.2298829327848
2904.5757,4112.5332,-61.57594299,14:58:34.179,0.0078125,-0.07421875,0.98828125,0.375976601,2,30,54.81964052,1,4.168313503,65.74425649,64.0856366506646
2904.5757,4112.5332,-61.68467331,14:58:35.178,0.015625,-0.05859375,0.9453125,0.375976601,2,30,54.81964052,1,4.168313503,65.85298681,64.0856366506646
2904.5757,4112.5332,-58.16572952,14:59:54.035,-0.0234375,0,1.08203125,0.366210975,2,30,54.81964052,1,4.168313503,62.33404302,64.0856366506646
2904.5757,4112.5332,-58.87837601,14:59:55.035,0.01171875,0.0234375,0.95703125,0.366210975,2,30,54.81964052,1,4.168313503,63.04668951,64.0856366506646
2904.5757,4112.5347,-61.14567184,15:00:22.034,0.02734375,0,1.0078125,0.361328162,2,30,52.06750793,0,4.168313503,65.31398534,63.6382488210833
2904.5757,4112.5347,-60.17175674,15:00:23.034,0.01953125,-0.0078125,0.953125,0.361328162,2,30,52.06750793,0,4.168313503,64.34007024,63.6382488210833
2904.5757,4112.5342,-60.8139534,15:02:08.085,0.01953125,-0.00390625,0.98828125,0.371093788,2,30,52.98456365,0,4.168313503,64.9822669,63.7899002259592
2904.5757,4112.5342,-60.43826294,15:02:09.085,0.01171875,0.01171875,0.96484375,0.375976601,2,30,52.98456365,0,4.168313503,64.60657644,63.7899002259592
2904.5757,4112.5342,-61.65723801,14:54:58.396,0.01171875,0.0078125,0.984375,0.385742227,2,0,52.98456365,1,4.168313503,65.82555151,50.675251361598
2904.5757,4112.5342,-61.90726471,14:54:59.396,0.04296875,0.01953125,0.99609375,0.385742227,2,0,52.98456365,1,4.168313503,66.07557821,50.675251361598
2904.5757,4112.5342,-64.20909882,14:55:18.396,0.01953125,-0.05078125,0.96875,0.385742227,2,0,52.98456365,0,4.168313503,68.37741232,50.675251361598
2904.5757,4112.5342,-64.3241272,14:55:19.396,-0.01171875,-0.0078125,0.98046875,0.39062504,2,0,52.98456365,0,4.168313503,68.4924407,50.675251361598
2904.5757,4112.5308,-64.92018127,14:51:18.113,0.0390625,-0.046875,0.94921875,0.385742227,2,0,59.22844219,0,4.168313503,69.08849477,51.6428703217729
2904.5757,4112.5308,-65.04972839,14:51:19.113,-0.00390625,-0.02734375,0.97265625,0.380859414,2,0,59.22844219,0,4.168313503,69.21804189,51.6428703217729
2904.5757,4112.5327,-62.31191635,14:52:42.586,0.03125,0,0.98046875,0.385742227,2,0,55.73762989,1,4.168313503,66.48022985,51.1152340684237
2904.5757,4112.5327,-63.02706146,14:52:43.586,0.03515625,0.0234375,0.9765625,0.39062504,2,0,55.73762989,1,4.168313503,67.19537496,51.1152340684237
2904.5754,4112.5327,-56.76641083,15:17:37.030,0.02734375,0.03125,0.97265625,0.371093788,2,30,55.79566633,1,4.168313503,60.93472433,64.2389223528577
2904.5754,4112.5327,-57.47354889,15:17:38.030,0.015625,0.0234375,0.98828125,0.371093788,2,30,55.79566633,1,4.168313503,61.64186239,64.2389223528577
2904.5754,4112.5332,-59.8749733,15:17:51.030,0.0078125,-0.00390625,0.99609375,0.366210975,2,30,54.87864777,0,4.168313503,64.0432868,64.094981017268
2904.5754,4112.5332,-59.69602585,15:17:52.030,0.03125,-0.00390625,0.984375,0.366210975,2,30,54.87864777,0,4.168313503,63.86433935,64.094981017268
2904.5754,4112.5327,-57.71660995,15:19:11.031,0.00390625,0.02734375,0.96875,0.375976601,2,30,55.79566633,1,4.168313503,61.88492345,64.2389223528577
2904.5754,4112.5327,-58.75281525,15:19:12.031,0.03125,0.00390625,0.96484375,0.375976601,2,30,55.79566633,1,4.168313503,62.92112875,64.2389223528577
2904.5754,4112.5322,-59.9201622,15:19:21.030,0.015625,0.03125,0.984375,0.375976601,2,30,56.71299716,0,4.168313503,64.0884757,64.3805649726099
2904.5754,4112.5322,-60.61955643,15:19:22.030,0,0.02734375,0.98046875,0.375976601,2,30,56.71299716,0,4.168313503,64.78786993,64.3805649726099
2904.5754,4112.5327,-61.03044128,15:06:07.768,0.03515625,0.0078125,0.98046875,0.371093788,2,30,55.79566633,0,4.168313503,65.19875478,64.2389223528577
2904.5754,4112.5327,-61.00286484,15:06:08.768,0.0234375,0.05859375,0.984375,0.371093788,2,30,55.79566633,0,4.168313503,65.17117834,64.2389223528577
2904.5754,4112.5332,-60.73284912,15:00:20.034,0.04296875,-0.046875,0.9375,0.361328162,2,30,54.87864777,0,4.168313503,64.90116262,64.094981017268
2904.5754,4112.5332,-60.27061081,15:00:21.034,0.03515625,-0.08203125,0.97265625,0.366210975,2,30,54.87864777,0,4.168313503,64.43892431,64.094981017268
2904.5754,4112.5322,-58.60612869,15:01:48.034,0.015625,0.01171875,0.96875,0.371093788,2,30,56.71299716,1,4.168313503,62.77444219,64.3805649726099
2904.5754,4112.5322,-59.06105423,15:01:49.085,0.015625,0.0078125,0.9765625,0.366210975,2,30,56.71299716,1,4.168313503,63.22936773,64.3805649726099
2904.5754,4112.5327,-60.79257202,15:02:06.085,0.0390625,-0.02734375,1.00390625,0.371093788,2,30,55.79566633,0,4.168313503,64.96088552,64.2389223528577
2904.5754,4112.5327,-61.14853287,15:02:07.085,0.0390625,-0.015625,0.97265625,0.375976601,2,30,55.79566633,0,4.168313503,65.31684637,64.2389223528577
2904.5754,4112.5288,-63.78694153,14:51:08.113,-0.00390625,0.0625,0.99609375,0.380859414,2,0,62.95806584,1,4.168313503,67.95525503,52.1732916682198
2904.5754,4112.5288,-64.17018127,14:51:09.114,0.01171875,-0.01171875,1,0.380859414,2,0,62.95806584,1,4.168313503,68.33849477,52.1732916682198
2904.5754,4112.5313,-64.29764557,14:52:44.585,-0.01171875,0.015625,1,0.39062504,2,0,58.36493257,1,4.168313503,68.46595907,51.5153038820393
2904.5754,4112.5313,-63.33361816,14:52:45.585,0.0234375,0.00390625,0.99609375,0.39062504,2,0,58.36493257,1,4.168313503,67.50193166,51.5153038820393
2904.5754,4112.5322,-64.7299118,14:53:02.585,0.01953125,-0.0234375,1.0546875,0.39062504,2,0,56.71299716,0,4.168313503,68.8982253,51.2659161082488
2904.5754,4112.5322,-65.14704895,14:53:03.585,0,-0.08203125,1.0390625,0.395507853,2,0,56.71299716,0,4.168313503,69.31536245,51.2659161082488
2904.5752,4112.5327,-58.11936951,15:15:49.030,0.0078125,0.0234375,0.9765625,0.371093788,2,30,55.83606448,1,4.168313503,62.28768301,64.2452089863311
2904.5752,4112.5327,-59.45191956,15:15:50.030,0.0546875,0.015625,0.99609375,0.371093788,2,30,55.83606448,1,4.168313503,63.62023306,64.2452089863311
2904.5752,4112.5322,-60.859478,15:16:13.031,0.03125,0,0.9453125,0.366210975,2,30,56.75274233,0,4.168313503,65.0277915,64.3866500195313
2904.5752,4112.5322,-60.82115173,15:16:14.031,0.04296875,-0.0546875,1.046875,0.371093788,2,30,56.75274233,0,4.168313503,64.98946523,64.3866500195313
2904.5752,4112.5322,-60.07530212,15:17:49.030,0.02734375,-0.015625,1,0.366210975,2,30,56.75274233,0,4.168313503,64.24361562,64.3866500195313
2904.5752,4112.5322,-59.62189865,15:17:50.030,0.01171875,0.0078125,0.9921875,0.371093788,2,30,56.75274233,0,4.168313503,63.79021215,64.3866500195313
2904.5752,4112.5313,-58.93645477,15:19:13.031,-0.015625,0.015625,0.9765625,0.375976601,2,30,58.40355358,1,4.168313503,63.10476827,64.6356984377914
2904.5752,4112.5313,-58.61693192,15:19:14.031,0.01953125,0.0078125,0.98046875,0.375976601,2,30,58.40355358,1,4.168313503,62.78524542,64.6356984377914
2904.5752,4112.5313,-59.60538101,15:19:19.030,0.015625,-0.05078125,0.9765625,0.375976601,2,30,58.40355358,1,4.168313503,63.77369451,64.6356984377914
2904.5752,4112.5313,-59.74255371,15:19:20.030,0,-0.01171875,0.97265625,0.375976601,2,30,58.40355358,1,4.168313503,63.91086721,64.6356984377914
2904.5752,4112.5327,-58.15374374,15:20:47.030,0.0078125,0.00390625,0.94921875,0.371093788,2,30,55.83606448,1,4.168313503,62.32205724,64.2452089863311
2904.5752,4112.5327,-58.00709152,15:20:48.030,0.03125,0.0078125,0.99609375,0.371093788,2,30,55.83606448,1,4.168313503,62.17540502,64.2452089863311
2904.5752,4112.5327,-60.5425415,15:21:07.030,0.03125,-0.0703125,0.9765625,0.371093788,2,30,55.83606448,1,4.168313503,64.710855,64.2452089863311
2904.5752,4112.5327,-60.09181213,15:21:08.030,0.0078125,0,0.96875,0.371093788,2,30,55.83606448,1,4.168313503,64.26012563,64.2452089863311
2904.5752,4112.5303,-60.25330734,15:04:17.667,0.015625,0.00390625,1,0.371093788,2,30,60.23889404,1,4.168313503,64.42162084,64.9044527803079
2904.5752,4112.5303,-60.86207199,15:04:18.667,0.01171875,0.01953125,1.01953125,0.371093788,2,30,60.23889404,1,4.168313503,65.03038549,64.9044527803079
2904.5752,4112.5313,-62.03685761,15:04:31.666,0.01953125,-0.0546875,1.015625,0.371093788,2,30,58.40355358,0,4.168313503,66.20517111,64.6356984377914
2904.5752,4112.5313,-61.79937744,15:04:32.667,0.05859375,0,0.94140625,0.371093788,2,30,58.40355358,0,4.168313503,65.96769094,64.6356984377914
2904.5752,4112.5308,-59.29615021,15:05:53.684,0.01953125,0.0234375,0.98046875,0.371093788,2,30,59.32108462,1,4.168313503,63.46446371,64.7710946445646
2904.5752,4112.5308,-60.54489517,15:05:54.684,0.00390625,0.0234375,0.95703125,0.371093788,2,30,59.32108462,1,4.168313503,64.71320867,64.7710946445646
2904.5752,4112.5313,-60.83543015,15:06:05.768,0.015625,-0.03515625,0.9609375,0.371093788,2,30,58.40355358,0,4.168313503,65.00374365,64.6356984377914
2904.5752,4112.5313,-61.46343613,15:06:06.768,0.01171875,-0.08203125,1.0234375,0.375976601,2,30,58.40355358,0,4.168313503,65.63174963,64.6356984377914
2904.5752,4112.5317,-62.01434326,14:58:32.179,0.01953125,-0.0546875,0.98046875,0.375976601,2,30,57.66973811,1,4.168313503,66.18265676,64.5258725680799
2904.5752,4112.5317,-61.80828857,14:58:33.179,0.04296875,-0.0078125,0.9765625,0.371093788,2,30,57.66973811,1,4.168313503,65.97660207,64.5258725680799
2904.5752,4112.5313,-58.78811264,14:59:56.035,0.02734375,0.00390625,1.01953125,0.361328162,2,30,58.40355358,1,4.168313503,62.95642614,64.6356984377914
2904.5752,4112.5313,-59.75537109,14:59:57.035,0.0234375,0.02734375,0.9609375,0.361328162,2,30,58.40355358,1,4.168313503,63.92368459,64.6356984377914
2904.5752,4112.5322,-62.84693527,14:55:00.396,0,0.00390625,1.0078125,0.385742227,2,0,56.75274233,1,4.168313503,67.01524877,51.2720011551702
2904.5752,4112.5322,-62.69726944,14:55:01.396,0.03515625,0,0.95703125,0.385742227,2,0,56.75274233,1,4.168313503,66.86558294,51.2720011551702
2904.5752,4112.5322,-64.81274414,14:55:16.396,0.01953125,-0.03125,0.95703125,0.39062504,2,0,56.75274233,0,4.168313503,68.98105764,51.2720011551702
2904.5752,4112.5322,-64.56440735,14:55:17.396,0.01171875,-0.046875,0.9921875,0.385742227,2,0,56.75274233,0,4.168313503,68.73272085,51.2720011551702
2904.5752,4112.5278,-64.19715118,14:51:10.114,0.0078125,0.015625,0.984375,0.380859414,2,0,64.83170299,1,4.168313503,68.36546468,52.4280127145759
2904.5752,4112.5278,-64.37361908,14:51:11.114,0,0.01953125,0.98046875,0.380859414,2,0,64.83170299,1,4.168313503,68.54193258,52.4280127145759
2904.5752,4112.5293,-65.11373138,14:51:16.114,0.04296875,-0.109375,0.9765625,0.385742227,2,0,62.07529864,1,4.168313503,69.28204488,52.0506404716525
2904.5752,4112.5293,-64.50396729,14:51:17.114,0.015625,0.01171875,0.984375,0.380859414,2,0,62.07529864,1,4.168313503,68.67228079,52.0506404716525
2904.5752,4112.5308,-65.29415131,14:53:00.586,0.0546875,-0.0234375,0.9765625,0.395507853,2,0,59.32108462,0,4.168313503,69.46246481,51.6564457802034
2904.5752,4112.5308,-64.84026337,14:53:01.586,0.0234375,0.015625,0.97265625,0.39062504,2,0,59.32108462,0,4.168313503,69.00857687,51.6564457802034
2904.575,4112.5313,-59.95539856,15:19:15.031,0.03125,0.0078125,0.97265625,0.371093788,2,30,58.44347949,1,4.168313503,64.12371206,64.6416342677795
2904.575,4112.5313,-58.23400497,15:19:16.030,0.03515625,0.01953125,0.96484375,0.371093788,2,30,58.44347949,1,4.168313503,62.40231847,64.6416342677795
2904.575,4112.5313,-59.57149887,15:19:17.030,0.01953125,-0.01171875,0.984375,0.371093788,2,30,58.44347949,1,4.168313503,63.73981237,64.6416342677795
2904.575,4112.5313,-58.93654633,15:19:18.030,-0.0078125,-0.03515625,0.9609375,0.371093788,2,30,58.44347949,1,4.168313503,63.10485983,64.6416342677795
2904.575,4112.5313,-59.65087128,15:20:49.030,0,0.00390625,0.96875,0.375976601,2,30,58.44347949,1,4.168313503,63.81918478,64.6416342677795
2904.575,4112.5313,-59.5080986,15:20:50.030,0.01953125,0.01953125,1.015625,0.371093788,2,30,58.44347949,1,4.168313503,63.6764121,64.6416342677795
2904.575,4112.5298,-61.81309509,15:04:29.666,0.015625,0.00390625,0.97265625,0.375976601,2,30,61.19509883,0,4.168313503,65.98140859,65.0412457942885
2904.575,4112.5298,-61.94038773,15:04:30.666,0.0625,-0.1015625,0.97265625,0.371093788,2,30,61.19509883,0,4.168313503,66.10870123,65.0412457942885
2904.575,4112.5293,-60.18253326,15:05:55.684,0.0078125,0.0234375,0.98046875,0.371093788,2,30,62.11286443,1,4.168313503,64.35084676,65.1705441414313
2904.575,4112.5293,-59.86233521,15:05:56.684,0.0078125,0.0390625,0.98828125,0.366210975,2,30,62.11286443,1,4.168313503,64.03064871,65.1705441414313
2904.575,4112.5303,-61.4736824,15:06:03.768,0.00390625,-0.05859375,0.98046875,0.375976601,2,30,60.2776043,0,4.168313503,65.6419959,64.910032648001
2904.575,4112.5303,-61.46100998,15:06:04.768,0.01953125,-0.0078125,0.984375,0.371093788,2,30,60.2776043,0,4.168313503,65.62932348,64.910032648001
2904.575,4112.5308,-60.54381943,14:58:22.178,0.02734375,0.0078125,0.94921875,0.371093788,2,30,59.3603934,1,4.168313503,64.71213293,64.7768483938955
2904.575,4112.5308,-60.53649521,14:58:23.178,0.015625,0.0078125,0.9765625,0.375976601,2,30,59.3603934,1,4.168313503,64.70480871,64.7768483938955
2904.575,4112.5313,-60.79687119,15:00:18.035,0.0546875,-0.0390625,0.97265625,0.366210975,2,30,58.44347949,0,4.168313503,64.96518469,64.6416342677795
2904.575,4112.5313,-61.18356323,15:00:19.035,0.0390625,-0.0234375,0.984375,0.361328162,2,30,58.44347949,0,4.168313503,65.35187673,64.6416342677795
2904.575,4112.5303,-58.76543045,15:01:50.085,0.01171875,0.02734375,0.97265625,0.371093788,2,30,60.2776043,1,4.168313503,62.93374395,64.910032648001
2904.575,4112.5303,-59.75447464,15:01:51.085,-0.00390625,0.02734375,0.984375,0.371093788,2,30,60.2776043,1,4.168313503,63.92278814,64.910032648001
2904.575,4112.5313,-61.40685272,15:02:04.085,0.06640625,-0.09375,0.97265625,0.371093788,2,30,58.44347949,0,4.168313503,65.57516622,64.6416342677795
2904.575,4112.5313,-61.22372818,15:02:05.085,0.015625,0.00390625,0.921875,0.371093788,2,30,58.44347949,0,4.168313503,65.39204168,64.6416342677795
2904.575,4112.5303,-64.00682831,14:55:14.396,0.01171875,-0.00390625,0.98828125,0.39062504,2,0,60.2776043,0,4.168313503,68.17514181,51.7953837836399
2904.575,4112.5303,-64.94599152,14:55:15.396,0.0078125,-0.0625,0.921875,0.39062504,2,0,60.2776043,0,4.168313503,69.11430502,51.7953837836399
2904.575,4112.5278,-65.11804199,14:51:12.114,0.03125,-0.00390625,0.96484375,0.380859414,2,0,64.86767254,1,4.168313503,69.28635549,52.4328304332174
2904.575,4112.5278,-64.99404907,14:51:13.114,0.01171875,-0.00390625,0.99609375,0.385742227,2,0,64.86767254,1,4.168313503,69.16236257,52.4328304332174
2904.575,4112.5283,-64.66455078,14:51:14.114,0.04296875,0,0.98828125,0.380859414,2,0,63.94916214,1,4.168313503,68.83286428,52.3089612945752
2904.575,4112.5283,-64.64118958,14:51:15.114,-0.0078125,-0.03125,0.98046875,0.385742227,2,0,63.94916214,1,4.168313503,68.80950308,52.3089612945752
2904.575,4112.5303,-64.00737,14:52:46.585,0.0234375,0.0390625,0.98046875,0.39062504,2,0,60.2776043,1,4.168313503,68.1756835,51.7953837836399
2904.575,4112.5303,-64.17873383,14:52:47.585,0.01171875,0.0078125,1,0.395507853,2,0,60.2776043,1,4.168313503,68.34704733,51.7953837836399
2904.575,4112.5293,-64.9032135,14:52:58.586,0.0234375,-0.03125,0.98046875,0.395507853,2,0,62.11286443,0,4.168313503,69.071527,52.0558952770702
2904.575,4112.5293,-65.34301758,14:52:59.586,0.01953125,-0.03125,0.9765625,0.395507853,2,0,62.11286443,0,4.168313503,69.51133108,52.0558952770702
2904.5747,4112.5308,-60.12718964,15:15:51.030,0.01953125,0,1,0.375976601,2,30,59.42176131,1,4.168313503,64.29550314,64.7858233942616
2904.5747,4112.5308,-60.0700264,15:15:52.030,0.0078125,0.0234375,0.9609375,0.371093788,2,30,59.42176131,1,4.168313503,64.2383399,64.7858233942616
2904.5747,4112.5308,-60.88097382,15:16:11.030,0.01953125,-0.02734375,0.96875,0.371093788,2,30,59.42176131,0,4.168313503,65.04928732,64.7858233942616
2904.5747,4112.5308,-61.30275345,15:16:12.031,0.078125,-0.0078125,0.984375,0.371093788,2,30,59.42176131,0,4.168313503,65.47106695,64.7858233942616
2904.5747,4112.5313,-58.10714722,15:17:39.030,0.01953125,0,0.953125,0.371093788,2,30,58.50580917,1,4.168313503,62.27546072,64.6508927896417
2904.5747,4112.5313,-58.44150543,15:17:40.031,0.01171875,0.0234375,1.00390625,0.371093788,2,30,58.50580917,1,4.168313503,62.60981893,64.6508927896417
2904.5747,4112.5313,-59.61658096,15:17:47.031,0.046875,-0.04296875,0.98046875,0.371093788,2,30,58.50580917,1,4.168313503,63.78489446,64.6508927896417
2904.5747,4112.5313,-59.43210602,15:17:48.031,0.0078125,0.0390625,0.9765625,0.371093788,2,30,58.50580917,1,4.168313503,63.60041952,64.6508927896417
2904.5747,4112.5303,-57.96209717,15:20:51.030,0.015625,0.0234375,0.99609375,0.366210975,2,30,60.33803936,1,4.168313503,62.13041067,64.9187368639622
2904.5747,4112.5303,-58.65620422,15:20:52.031,0.0078125,0,1.01953125,0.366210975,2,30,60.33803936,1,4.168313503,62.82451772,64.9187368639622
2904.5747,4112.5308,-60.07551956,15:21:05.030,0.05078125,-0.05078125,0.9375,0.366210975,2,30,59.42176131,1,4.168313503,64.24383306,64.7858233942616
2904.5747,4112.5308,-60.05622482,15:21:06.030,0.03125,-0.046875,0.9765625,0.371093788,2,30,59.42176131,1,4.168313503,64.22453832,64.7858233942616
2904.5747,4112.5283,-60.35606384,15:04:19.667,-0.00390625,0.03515625,0.984375,0.371093788,2,30,64.00613061,1,4.168313503,64.52437734,65.4313444521466
2904.5747,4112.5283,-60.26047134,15:04:20.667,0.01171875,0.02734375,0.98046875,0.371093788,2,30,64.00613061,1,4.168313503,64.42878484,65.4313444521466
2904.5747,4112.5288,-60.13024139,15:05:57.767,0.02734375,0.02734375,1.00390625,0.371093788,2,30,63.08868692,1,4.168313503,64.29855489,65.3059427526552
2904.5747,4112.5288,-59.67790985,15:05:58.767,0.01953125,0.02734375,1.0234375,0.371093788,2,30,63.08868692,1,4.168313503,63.84622335,65.3059427526552
2904.5747,4112.5288,-60.43776321,15:05:59.767,0.03125,0.015625,0.96875,0.371093788,2,30,63.08868692,1,4.168313503,64.60607671,65.3059427526552
2904.5747,4112.5288,-60.98931503,15:06:00.768,0.01171875,-0.00390625,1.01171875,0.371093788,2,30,63.08868692,1,4.168313503,65.15762853,65.3059427526552
2904.5747,4112.5293,-60.22381973,15:06:01.768,0.01171875,-0.00390625,1.01171875,0.371093788,2,30,62.17151553,1,4.168313503,64.39213323,65.1787420665404
